Compound_name;mean_c;median_c;Linear_6tR_st_61_c_pred;MLR_3tR_st61_c_pred;MLR_2tR_st61_c_pred;knn_st61_1tR_c_pred;knn_st20_1tR_c_pred;knn_3tR_st61_c_pred;knn_2tR_st61_c_pred;Cosine_c_pred;conc_M
Corticosterone;1.22957519362517e-7;4.2373840403012434e-007;1.224840571850212e-7;1.6532228514587125e-7;1.3991519202493395e-7;2.9079567345609636e-6;3.3997065139437904e-7;7.195582492190469e-8;8.009726773621413e-8;2.9079567345609636e-6;2.1923215374039355e-6
Corticosterone;6.590409543929682e-8;1.4085887884353672e-7;6.462165363795955e-8;8.228098885605531e-8;7.013704951228907e-8;1.02188071007714e-6;1.3022922381006068e-7;4.8687131835494324e-8;5.11801793191475e-8;1.02188071007714e-6;1.0961607687019677e-6
Corticosterone;7.039539119301443e-8;2.425978571286751e-7;7.012432558130791e-8;9.464998152292303e-8;8.010396377143807e-8;1.664857529357279e-6;1.9463931220417017e-7;4.119600387398257e-8;4.5857126306837876e-8;1.664857529357279e-6;1.0961607687019677e-6
Corticosterone;1.1493343040538316e-8;2.456508057751238e-8;1.126969163535559e-8;1.4349390949586853e-8;1.2231548957961995e-8;1.7821086032875477e-7;2.2711322159496404e-8;8.490791112680822e-9;8.925566064904681e-9;1.7821086032875477e-7;2.1923215374039355e-7
Corticosterone;5.552866318517315e-9;1.1868314385937225e-8;5.444811912540926e-9;6.932730487044267e-9;5.909521363140444e-9;8.61003696159744e-8;1.0972693969339381e-8;4.102220548092438e-9;4.312276680570474e-9;8.61003696159744e-8;1.0961607687019678e-7
Creatinine;5.476285197019328e-6;2.134673353862297e-5;5.855644778271982e-6;7.581948330127342e-6;6.765001857293826e-6;6.468126210928619e-5;1.5874755035472702e-5;2.319545924362249e-5;2.319545924362249e-5;0.006932406266762605;1.4704586915771948e-5
Creatinine;3.5159144858156343e-6;1.370514627582608e-5;3.759472992919159e-6;4.8678038132692036e-6;4.343303383756382e-6;4.152701662335914e-5;1.0191996797093796e-5;1.489207523453798e-5;1.489207523453798e-5;0.004450781275623856;7.352293457885974e-6
Creatinine;2.325092690399705e-6;9.063285115533641e-6;2.48615920860875e-6;3.2191041932882577e-6;2.8722493082528892e-6;2.7462033901737627e-005;6.740020938820586e-6;9.848207461358147e-6;9.848207461358147e-6;0.0029433250018651193;3.676146728942987e-6
Creatinine;7.542977709467083e-7;2.940276655777651e-6;8.065503612029465e-7;1.0443295991890588e-6;9.318042501118235e-7;8.909129104088579e-6;2.1865720843208725e-6;3.1949181925500645e-6;3.1949181925500645e-6;9.548623576365518e-4;7.352293457885974e-7
Creatinine;4.4834417179742185e-7;1.7476598140219878e-6;4.794023893940351e-7;6.207350827038731e-7;5.538515701423423e-7;5.2954632287931095e-6;1.2996682318042613e-6;1.8990152247189608e-6;1.8990152247189608e-6;5.675569906269012e-4;3.676146728942987e-7
Creatinine;7.217575450226159e-6;1.54263491382553e-5;7.077127115415139e-6;8.639900796044484e-6;7.91203467415604e-6;2.1092050152759093e-4;1.54263491382553e-5;1.4104011098770314e-5;1.4104011098770314e-5;2.1092050152759093e-4;1.4704586915771948e-5
Creatinine;1.1604878522836065e-5;3.999294007983277e-5;1.1560192593228154e-5;1.0329600128290167e-5;9.974583971313324e-6;9.980930592440999e-4;2.1420396336581228e-5;2.8366504632265505e-5;1.8693623932789e-5;9.980930592440999e-4;1.4704586915771948e-5
Creatinine;4.083357333078635e-6;8.72748699486782e-6;4.0038984148000195e-6;4.888040660731119e-6;4.476248988193833e-6;1.1932868350996244e-4;8.72748699486782e-6;7.979371680026096e-6;7.979371680026096e-6;1.1932868350996244e-4;7.352293457885974e-6
Creatinine;7.955779692414501e-6;2.7417350375618247e-5;7.925145040736614e-6;7.081506520701564e-6;6.838123504964046e-6;6.842474461278121e-4;1.4684854636151393e-5;1.9446792230877003e-5;1.2815502839556724e-5;6.842474461278121e-4;7.352293457885974e-6
Creatinine;2.4266324292772656e-6;5.186517181898076e-6;2.37941207304535e-6;2.9048346777951666e-6;2.660117660601888e-6;7.09139145875142e-5;5.186517181898076e-6;4.741931823392313e-6;4.741931823392313e-6;7.09139145875142e-5;3.676146728942987e-6
Creatinine;5.546491977069989e-6;1.9114419927424068e-5;5.525134566945405e-6;4.936979230343632e-6;4.767301084852707e-6;4.770334419764132e-4;1.0237768210388142e-5;1.355762492909999e-5;8.934521370607062e-6;4.770334419764132e-4;3.676146728942987e-6
Creatinine;7.460800371636411e-7;1.5946201349385518e-6;7.315619071381221e-7;8.931056628997285e-7;8.178662162166087e-7;2.180283070173488e-5;1.5946201349385518e-6;1.4579301868465036e-6;1.4579301868465036e-6;2.180283070173488e-5;7.352293457885974e-7
Creatinine;4.4662409465574055e-7;9.54583608474886e-7;4.379331414660635e-7;5.346376906704684e-7;4.89597282023431e-7;1.3051775999950684e-5;9.54583608474886e-7;8.727572342600763e-7;8.727572342600763e-7;1.3051775999950684e-5;3.676146728942987e-7
Cyanazine;2.8936793119716327e-6;1.1279653815784692e-5;3.0941336222523527e-6;1.344307305913213e-6;3.7409035053376637e-6;6.34388414526917e-6;1.018615051680521e-5;6.8147320661842655e-6;6.960351017336532e-6;6.34388414526917e-6;6.372068884714338e-6
Cyanazine;1.3341837564128598e-6;5.200690635178373e-6;1.426606881384941e-6;6.198174634474231e-7;1.7248119618786447e-6;2.924963780252571e-6;4.696510944966522e-6;3.142056823433524e-6;3.2091971034394846e-6;2.924963780252571e-6;3.186034442357169e-6
Cyanazine;6.485421985379949e-7;2.5280380773957034e-6;6.934687660944035e-7;3.012911666060219e-7;8.384252442324417e-7;1.4218149723162997e-6;2.282958040124574e-6;1.5273431642427425e-6;1.5599798266186921e-6;1.4218149723162997e-6;1.5930172211785845e-6
Cyanazine;1.1474644990397467e-7;4.4728530426726265e-7;1.2269529910004894e-7;5.330738976338572e-8;1.4834242166881813e-7;2.5156145715945327e-7;4.0392333910510156e-7;2.7023254042225684e-7;2.760069389930777e-7;2.5156145715945327e-7;3.186034442357169e-7
Cyanazine;5.6114519909913396e-8;2.187361799229623e-7;6.000175003204163e-8;2.6068942322192108e-8;7.254397657780021e-8;1.2302123863661246e-7;1.9753085409840468e-7;1.321519688192632e-7;1.3497582614854238e-7;1.2302123863661246e-7;1.5930172211785844e-7
Cyanazine;1.0857313888738114e-5;2.3205675632535903e-5;1.0646039110010856e-5;6.374581647825258e-6;1.1746987646223854e-5;6.343330684686947e-6;5.101885560563585e-6;1.2937306624535546e-5;1.6008630703709782e-5;6.343330684686947e-6;6.372068884714338e-6
Cyanazine;8.92008848089963e-6;3.074056858255188e-5;8.88574064648073e-6;4.924252149441664e-6;9.22316902961939e-6;0.0014857012563641925;4.31711544305671e-4;1.2066651620273632e-5;1.4226311970491846e-5;7.17460190468925e-6;6.372068884714338e-6
Cyanazine;5.595970544421996e-6;1.1960442392457615e-5;5.487077364151749e-6;3.2855245321077415e-6;6.054517491858004e-6;3.269417466308695e-6;2.629563961261134e-6;6.668020058824214e-6;8.251011879412592e-6;3.269417466308695e-6;3.186034442357169e-6
Cyanazine;5.343652317215901e-6;1.841539026103031e-5;5.323075964708085e-6;2.949913721737601e-6;5.525215210895413e-6;4.298004237871385e-6;2.5862034878214475e-4;7.228626826940299e-6;8.522389109630005e-6;4.298004237871385e-6;3.186034442357169e-6
Cyanazine;2.780197647172692e-6;5.942203150408076e-6;2.7260971902140213e-6;1.6323187374528235e-6;3.008013561187923e-6;1.6243164032586233e-6;1.3064235203088308e-6;3.312814735474669e-6;4.099278870722901e-6;1.6243164032586233e-6;1.5930172211785845e-6
Cyanazine;2.8821765349448313e-6;9.932608362485397e-6;2.8710783801899427e-6;1.5910788360073565e-6;2.9801051202485275e-6;2.318191047268663e-6;1.3949064356557942e-4;3.89886493051907e-6;4.596674419536818e-6;2.318191047268663e-6;1.5930172211785845e-6
Cyanazine;5.235434894555847e-7;1.1189858302276927e-6;5.133557454129666e-7;3.0738456619401013e-7;5.664438705483965e-7;3.0587763377426586e-7;2.4601471381895943e-7;6.238414697940916e-7;7.719417957253267e-7;3.0587763377426586e-7;3.186034442357169e-7
Cyanazine;2.3952363912889955e-7;5.119413450609779e-7;2.348626977233649e-7;1.406299025576815e-7;2.59150767736787e-7;1.125529029010512e-7;1.125529029010512e-7;2.854104426739871e-7;3.5316704692497926e-7;1.3994047380081967e-7;1.5930172211785844e-7
Diuron;1.2508582608117347e-6;4.875885208218679e-6;1.3375091653859233e-6;2.2941275132138724e-6;1.6170659041022861e-6;7.005098199130005e-6;7.283587109590124e-7;1.941825421997143e-6;1.941825421997143e-6;7.005098199130005e-6;6.919464778087254e-6
Diuron;6.967963316459803e-7;2.716134220042559e-6;7.450656154910729e-7;1.2779542539841257e-6;9.007939790692655e-7;3.902222082944939e-6;4.057355607895055e-7;1.0817027581258174e-6;1.0817027581258174e-6;3.902222082944939e-6;3.459732389043627e-6
Diuron;3.9050434010655794e-7;1.5221983140081282e-6;4.175558097818041e-7;7.16201650286513e-7;5.048303821253811e-7;2.186915444646546e-6;2.2738566526261375e-7;6.062167703373884e-7;6.062167703373884e-7;2.186915444646546e-6;1.7298661945218135e-6
Diuron;8.447868689129394e-8;3.2930060321598115e-7;9.033079249406616e-8;1.5493752245896297e-7;1.0921109807165021e-7;4.7310036312430697e-7;4.919085512352371e-8;1.3114424468524276e-7;1.3114424468524276e-7;4.7310036312430697e-7;3.459732389043627e-7
Diuron;4.218473019014383e-8;1.6443741740438177e-7;4.5106999758737423e-8;7.736859818466566e-8;5.453494692513604e-8;2.3624433458511437e-7;2.4563626964023683e-8;6.548734102787418e-8;6.548734102787418e-8;2.3624433458511437e-7;1.7298661945218135e-7
Diuron;2.934248616152889e-6;6.271461091521887e-6;2.8771504486446713e-6;3.631365744524551e-6;3.106585568255637e-6;6.955447366958198e-6;1.8150908540046128e-6;1.6945424457505006e-6;1.7994081384629911e-6;6.955447366958198e-6;6.919464778087254e-6
Diuron;2.3175613299780137e-6;7.986821337143743e-6;2.3086372915014694e-6;3.2340232526386073e-6;2.7178323237130384e-6;1.081822062508614e-5;1.1635470735824998e-6;2.0033106941850424e-6;1.636845918620031e-6;8.01894144248296e-6;6.919464778087254e-6
Diuron;1.5168209097704114e-6;3.241948642683217e-6;1.4873047692807245e-6;1.8771863645080562e-6;1.6059082117244901e-6;3.595526277129896e-6;9.382871462667416e-7;8.759712452647625e-7;9.301801744428266e-7;3.595526277129896e-6;3.459732389043627e-6
Diuron;1.3723626069043013e-6;4.729460579679877e-6;1.367078165647292e-6;1.9150529154809255e-6;1.6093862995785247e-6;4.748480758747927e-6;6.890037706888641e-7;1.1862765619829927e-6;9.692714936693227e-7;4.748480758747927e-6;3.459732389043627e-6
Diuron;8.150618792149975e-7;1.742057177616209e-6;7.992014168626296e-7;1.00870381996797e-6;8.629328330482196e-7;1.932051691354897e-6;5.041874619167818e-7;4.7070208796888663e-7;4.998311904235682e-7;1.932051691354897e-6;1.7298661945218135e-6
Diuron;8.040354763844929e-7;2.7708814500581622e-6;8.009394446053339e-7;1.1219851629982444e-6;9.429021699937136e-7;2.782024932590373e-6;4.0367135639623525e-7;6.950119712087621e-7;5.678737261111251e-7;2.782024932590373e-6;1.7298661945218135e-6
Diuron;1.6569281608608697e-7;3.54140424062295e-7;1.6246856435918467e-7;2.050580217151823e-7;1.7542443690117523e-7;3.927641492358851e-7;1.024955804346384e-7;9.568838450435381e-8;1.0160999995326282e-7;3.927641492358851e-7;3.459732389043627e-7
Diuron;7.693559963430501e-8;1.644368568509564e-7;7.54384934480459e-8;9.521391592671833e-8;8.145425107923852e-8;1.8237088396530557e-7;4.7591435325162464e-8;4.4430672456285e-8;4.718023665663559e-8;1.8237088396530557e-7;1.7298661945218135e-7
Efavirenz;1.6763990527069504e-8;6.534656723505362e-8;1.792528512690773e-8;2.9710570599247516e-8;2.159604351818719e-8;4.798581087847932e-6;1.5492664209965612e-7;1.4417468494424858e-7;1.4417468494424858e-7;4.798581087847932e-6;4.842535441398677e-6
Efavirenz;7.3263522748604744e-9;2.8558353737065022e-8;7.83387184900779e-9;1.2984384961666431e-8;9.438100212593883e-9;2.0971197408092754e-6;6.770745634522418e-8;6.300853781281837e-8;6.300853781281837e-8;2.0971197408092754e-6;2.4212677206993386e-6
Efavirenz;3.355954609864374e-9;1.3081617601559578e-8;3.5884321908701996e-9;5.94770834564981e-9;4.323275038998801e-9;9.606197460305034e-7;3.101449967450183e-8;2.88620837492787e-8;2.88620837492787e-8;9.606197460305034e-7;1.2106338603496693e-6
Efavirenz;6.535666612266752e-10;2.547623592454048e-9;6.988412891913758e-10;1.158306454440835e-9;8.41950729755925e-10;1.8707912147445449e-7;6.040022991460886e-9;5.620843516957785e-9;5.620843516957785e-9;1.8707912147445449e-7;2.4212677206993385e-7
Efavirenz;1.6010843711480132e-10;6.241077703979509e-10;1.7119965451376863e-10;2.837577972114279e-10;2.0625809648227143e-10;4.582997807731881e-8;1.479663359029365e-9;1.3769742616275345e-9;1.3769742616275345e-9;4.582997807731881e-8;1.2106338603496692e-7
Efavirenz;1.4619551976706064e-8;3.124682444857177e-8;1.4335067007346003e-8;1.733884593193316e-8;1.5189273357073137e-8;4.406948549426324e-6;2.0502673547981157e-7;4.7887523567975926e-8;4.7887523567975926e-8;4.406948549426324e-6;4.842535441398677e-6
Efavirenz;2.1875767840839524e-8;7.538866268504641e-8;2.1791532661649054e-8;3.4673505887427824e-8;2.8748994463244764e-8;4.935728430850262e-6;1.6895917320842693e-7;4.772768473730549e-7;4.010939617912626e-7;4.935728430850262e-6;4.842535441398677e-6
Efavirenz;6.3485405758953244e-9;1.356893379466825e-8;6.225002975420812e-9;7.529394000135195e-9;6.59594209038622e-9;1.913717446779085e-6;8.903286170539747e-8;2.0795157535254147e-8;2.0795157535254147e-8;1.913717446779085e-6;2.4212677206993386e-6
Efavirenz;1.2091283868832324e-8;4.166919888932048e-8;1.204472497907155e-8;1.916491368270204e-8;1.5890288081665842e-8;2.7281005170233394e-6;9.338795969905931e-8;2.638028474061323e-7;2.2169466166297657e-7;2.7281005170233394e-6;2.4212677206993386e-6
Efavirenz;2.6308130011618943e-9;5.622918686927333e-9;2.579619451782263e-9;3.120154528370874e-9;2.7333353231111403e-9;7.930378138642893e-7;3.689490636549578e-8;8.617440520531123e-9;8.617440520531123e-9;7.930378138642893e-7;1.2106338603496693e-6
Efavirenz;5.542004619978151e-9;1.909895551709547e-8;5.520664488942076e-9;8.784182169835557e-9;7.283267096919159e-9;1.250416898083149e-6;4.2804098366809857e-8;1.2091326404607552e-7;1.01613100187628e-7;1.250416898083149e-6;1.2106338603496693e-6
Ethoprop;1.9000090215892948e-6;7.406295480542568e-6;2.0316286507493494e-6;3.338254112696647e-6;2.411088691965783e-6;3.6817678909305573e-7;1.755918539792563e-5;1.6252276655864822e-5;1.6252276655864822e-5;7.230332924052054e-6;6.953089527780245e-6
Ethoprop;1.135171665263004e-6;4.4249351863839254e-6;1.2138085937813437e-6;1.994459729991776e-6;1.440519247253987e-6;4.319805312785646e-6;1.0490839518305035e-5;9.710019134709703e-6;9.710019134709703e-6;4.319805312785646e-6;3.4765447638901223e-6
Ethoprop;6.76888306380706e-7;2.6385321055929147e-6;7.237784984041542e-7;1.1892707597364764e-6;8.589631536976834e-7;1.3116493679036592e-7;6.2555530686295304e-6;5.789959887252046e-6;5.789959887252046e-6;2.575844510167892e-6;1.7382723819450612e-6
Ethoprop;1.9347881471588532e-7;7.541865616050442e-7;2.0688170362529197e-7;3.3993599062214885e-7;2.455222985763545e-7;7.362682114933778e-7;1.788060130012108e-6;1.6549769964676967e-6;1.6549769964676967e-6;7.362682114933778e-7;3.476544763890122e-7
Ethoprop;1.0067440938802298e-7;3.9243204362951745e-7;1.0764844386838313e-7;1.768816660153311e-7;1.2775461973478225e-7;3.831084424003658e-7;9.303959082216814e-7;8.611476761154147e-7;8.611476761154147e-7;3.831084424003658e-7;1.738272381945061e-7
Ethoprop;3.5128435019023656e-6;7.508109988195448e-6;3.4444863335296485e-6;4.184038757959308e-6;3.6432127788911156e-6;7.007273660515934e-6;4.9264631131930614e-5;3.5658403027098256e-6;3.5658403027098256e-6;7.007273660515934e-6;6.953089527780245e-6
Ethoprop;7.821490542484573e-7;2.695456070350311e-6;7.791372986740871e-7;1.1856683598011625e-6;9.860866437370401e-7;2.3210719047656888e-7;2.2962330588882742e-7;1.6195453280571626e-5;2.298641435343966e-6;7.577939120676323e-5;6.953089527780245e-6
Ethoprop;1.8383431739314663e-6;3.929148206702373e-6;1.8025704633626021e-6;2.1895934407535596e-6;1.9065680949428523e-6;3.6670502670281657e-6;2.5781193585364958e-5;1.866077488583354e-6;1.866077488583354e-6;3.6670502670281657e-6;3.4765447638901223e-6
Ethoprop;7.08821490432581e-7;2.442753307446097e-6;7.060920911404027e-7;1.0745102987569988e-6;8.936396467051395e-7;1.6311872612491307e-7;2.0809580096541576e-7;1.467710696600725e-5;2.0831405974608852e-6;6.867496767718235e-5;3.4765447638901223e-6
Ethoprop;9.71731203128965e-7;2.0769114104009236e-6;9.52822079101852e-7;1.157398846264635e-6;1.007794265520081e-6;1.9383688630306386e-6;1.3627700538213766e-5;9.863913054030146e-7;9.863913054030146e-7;1.9383688630306386e-6;1.7382723819450612e-6
Ethoprop;7.376860576650982e-7;2.5422268956864887e-6;7.3484551201176e-7;1.1182664139131227e-6;9.300303628616451e-7;7.147154375235076e-5;2.1656986011690257e-7;1.5274786842418186e-5;2.1679700681270466e-6;7.147154375235076e-5;1.7382723819450612e-6
Ethoprop;2.129812981968194e-7;4.5521157188596485e-7;2.088368498451648e-7;2.536754073710935e-7;2.208854982680745e-7;4.2484620798758885e-7;2.9868808809683342e-6;2.1619445797183883e-7;2.1619445797183883e-7;4.2484620798758885e-7;3.476544763890122e-7
Ethoprop;1.0601304746047616e-7;2.2658499306501747e-7;1.0395011703643757e-7;1.2626884721275012e-7;1.0994742265860602e-7;2.1147040417215459e-7;1.486742485249879e-6;1.0761242197181207e-7;1.0761242197181207e-7;2.1147040417215459e-7;1.738272381945061e-7
Ethyl_azinphos;2.1534414055370343e-7;8.394182958195294e-7;2.302617096806967e-7;3.790038891894929e-7;2.7676684079783466e-7;6.16408317918864e-5;1.9901314390478676e-6;3.36350011426543e-6;3.36350011426543e-6;2.702037542320244e-6;4.4473753126223195e-6
Ethyl_azinphos;1.396606353749624e-7;5.444015901156474e-7;1.4933536893014e-7;2.4580155205377427e-7;1.794960974427214e-7;3.9976930465628975e-5;1.2906922869712297e-6;2.1813853947185556e-6;2.1813853947185556e-6;1.752396322449913e-6;2.2236876563111598e-6
Ethyl_azinphos;6.780274770556284e-8;2.6429726290458965e-7;7.249965830316313e-8;1.1933226978949876e-7;8.714215409637033e-8;1.9408086774963952e-005;6.266080865526047e-7;1.059023705352677e-6;1.059023705352677e-6;8.507571615453821e-7;1.1118438281555799e-6
Ethyl_azinphos;1.3804668769109725e-8;5.3811037081036006e-8;1.476096179899638e-8;2.429610176070953e-8;1.7742180277871152e-8;3.951494864691668e-6;1.2757767753702188e-7;2.1561768461825203e-7;2.1561768461825203e-7;1.732145261882714e-7;2.2236876563111598e-7
Ethyl_azinphos;7.78578009619324e-9;3.0349217968818076e-8;8.325125687366018e-9;1.3702907955814516e-8;1.0006521444370016e-8;2.2286279071446553e-6;7.195331949644183e-8;1.2160754490861444e-7;1.2160754490861444e-7;9.769232662691112e-8;1.1118438281555799e-7
Ethyl_azinphos;3.3217840332832917e-7;7.099752626445249e-7;3.257144731720902e-7;3.9236679006798764e-7;3.445000899469606e-7;1.0013255775765318e-4;4.658518519570144e-6;1.0880771957652036e-6;1.0880771957652036e-6;2.2827069812774795e-6;4.4473753126223195e-6
Ethyl_azinphos;3.044295315745464e-7;1.0491305006626635e-6;3.032572903837627e-7;4.842870005623993e-7;4.0185035965845217e-7;6.868702873038224e-5;2.3512848705149768e-6;6.809018353112229e-6;5.581739932233943e-6;5.950175567023375e-6;4.4473753126223195e-6
Ethyl_azinphos;1.8943219461245208e-7;4.048793382583958e-7;1.8574599327290362e-7;2.2375597387093388e-7;1.9645891312908954e-7;5.710283985392581e-5;2.656624807521506e-6;6.205004570927412e-7;6.205004570927412e-7;1.3017649214634554e-6;2.2236876563111598e-6
Ethyl_azinphos;1.6983945856910437e-7;5.853037820585021e-7;1.6918547205168154e-7;2.7018089060598394e-7;2.2418996986656936e-7;3.832009237064444e-5;1.311768103720262e-6;3.7987115918039494e-6;3.1140201249891662e-6;3.319568214908552e-6;2.2236876563111598e-6
Ethyl_azinphos;1.0396268711816446e-7;2.22202693951159e-7;1.0193965509183938e-7;1.2279999368615756e-7;1.0781903550766136e-7;3.13387314412822e-5;1.4579879318811273e-6;3.405381804786961e-7;3.405381804786961e-7;7.144243855083918e-7;1.1118438281555799e-6
Ethyl_azinphos;8.998275113329112e-8;3.101001675468424e-7;8.963626212221221e-8;1.4314470880438706e-7;1.1877822995340893e-7;1.7587425387991503e-6;6.949886900023459e-7;2.012597794836726e-6;1.649840975069695e-6;1.7587425387991503e-6;1.1118438281555799e-6
